transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
5536,06/07/2023,09:41:33,1,2,Groningen,4.5,Chocolate,Hot chocolate
5537,06/10/2023,12:40:14,2,3,Breda,3.25,Tea,Chai tea
5538,06/11/2023,11:32:17,1,1,Amsterdam,3.5,Bakery,Pie
5539,06/09/2023,16:42:54,2,2,Groningen,3.0,Tea,Black tea
5540,06/10/2023,18:12:03,1,1,Amsterdam,3.75,Bakery,Sandwich
5541,06/10/2023,18:14:45,2,1,Amsterdam,3.75,Bakery,Sandwich
5542,06/06/2023,,5,2,Groningen,4.5,Chocolate,Hot chocolate
5543,06/10/2023,06:55:34,2,1,Amsterdam,3.0,Bakery,Scone
5544,06/07/2023,08:23:12,1,2,Groningen,3.5,Coffee,Milk coffee
5545,06/11/2023,08:34:01,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5546,06/10/2023,09:04:27,1,2,Groningen,3.25,Tea,Chai tea
5547,06/11/2023,16:30:12,1,2,Groningen,4.5,Chocolate,Hot chocolate
5548,06/10/2023,18:47:36,2,3,Breda,6.3,Coffee,Organic blended coffee
5549,06/07/2023,16:42:15,1,2,Groningen,3.0,Bakery,Scone
5550,06/09/2023,08:55:48,1,2,Groningen,3.25,Tea,Chai tea
5551,06/09/2023,16:11:03,3,2,Groningen,3.75,Bakery,Sandwich
5552,06/06/2023,16:58:01,1,2,Groningen,4.25,Coffee,Syrup coffee
5553,06/11/2023,18:28:12,1,1,Amsterdam,3.5,Coffee,Milk coffee
5554,06/08/2023,12:49:44,1,1,Amsterdam,3.0,Bakery,Scone
5555,06/08/2023,19:13:23,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5556,06/10/2023,09:52:12,1,3,Breda,3.0,Bakery,Scone
5557,06/08/2023,16:50:27,1,1,Amsterdam,3.5,Bakery,Pie
5558,06/10/2023,,1,3,Breda,4.5,Chocolate,Hot chocolate
5559,06/09/2023,15:27:09,1,2,Groningen,6.3,Coffee,Organic blended coffee
5560,06/10/2023,18:21:00,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5561,06/08/2023,14:11:10,1,2,Groningen,4.5,Chocolate,Hot chocolate
5562,06/11/2023,16:52:52,2,3,Breda,3.25,Tea,Chai tea
5563,06/10/2023,08:54:12,4,3,Breda,3.5,Tea,Herbal tea
5564,06/08/2023,14:44:45,1,2,Groningen,3.75,Bakery,Sandwich
5565,06/08/2023,14:29:56,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
5566,06/10/2023,09:35:32,5,2,Groningen,4.5,Chocolate,Hot chocolate
5567,06/10/2023,16:08:46,4,2,Groningen,3.0,Tea,Black tea
5568,06/10/2023,17:51:15,1,3,Breda,3.25,Tea,Chai tea
5569,06/07/2023,12:40:00,1,2,Groningen,4.5,Chocolate,Hot chocolate
5570,06/09/2023,16:08:04,1,2,Groningen,4.5,Chocolate,Hot chocolate
5571,06/09/2023,08:03:12,1,2,Groningen,3.0,Bakery,Scone
5572,06/10/2023,19:06:08,1,1,Amsterdam,3.5,Coffee,Milk coffee
5573,06/08/2023,08:59:54,2,1,Amsterdam,3.75,Bakery,Sandwich
5574,06/08/2023,06:36:34,2,2,Groningen,3.0,Bakery,Scone
5575,06/09/2023,09:30:03,1,3,Breda,4.5,Chocolate,Hot chocolate
5576,06/07/2023,07:27:47,4,2,Groningen,2.0,Coffee,Black coffee
5577,06/08/2023,17:59:03,4,2,Groningen,3.0,Bakery,Scone
5578,06/06/2023,16:38:18,2,2,Groningen,4.25,Coffee,Syrup coffee
5579,06/11/2023,06:44:36,1,3,Breda,4.5,Chocolate,Hot chocolate
5580,06/07/2023,18:19:17,2,2,Groningen,3.75,Bakery,Sandwich
5581,06/09/2023,18:12:23,2,2,Groningen,3.5,Bakery,Pie
5582,06/05/2023,08:09:27,1,2,Groningen,6.3,Coffee,Organic blended coffee
5583,06/10/2023,13:41:22,2,2,Groningen,3.5,Tea,Herbal tea
5584,06/11/2023,18:28:15,1,2,Groningen,3.75,Bakery,Sandwich
5585,06/08/2023,08:10:51,2,2,Groningen,3.25,Tea,Chai tea
5586,06/07/2023,12:26:08,1,2,Groningen,3.0,Bakery,Scone
5587,06/09/2023,19:09:18,2,2,Groningen,4.5,Chocolate,Hot chocolate
5588,06/11/2023,12:38:03,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5589,06/09/2023,11:07:57,1,1,Amsterdam,3.75,Bakery,Sandwich
5590,06/07/2023,17:24:29,2,3,Breda,3.75,Bakery,Sandwich
5591,06/10/2023,,2,3,Breda,3.5,Bakery,Pie
5592,06/08/2023,11:18:21,1,1,Amsterdam,3.15,Tea,Green tea
5593,06/06/2023,09:56:46,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
5594,06/07/2023,10:36:55,2,3,Breda,3.0,Tea,Black tea
5595,06/08/2023,07:21:10,2,3,Breda,3.5,Bakery,Pie
5596,06/10/2023,08:05:05,1,2,Groningen,4.5,Chocolate,Hot chocolate
5597,06/07/2023,09:40:14,2,3,Breda,3.0,Tea,Black tea
5598,06/08/2023,08:54:03,1,2,Groningen,3.5,Bakery,Pie
5599,06/07/2023,17:23:46,2,2,Groningen,4.5,Chocolate,Hot chocolate
5600,06/09/2023,08:54:12,1,2,Groningen,3.5,Tea,Herbal tea
5601,06/09/2023,09:48:28,3,1,Amsterdam,4.25,Coffee,Syrup coffee
5602,06/10/2023,14:57:39,2,2,Groningen,3.25,Tea,Chai tea
5603,06/06/2023,15:02:20,1,1,Amsterdam,3.5,Coffee,Milk coffee
5604,06/09/2023,14:16:15,1,1,Amsterdam,3.5,Bakery,Pie
5605,06/11/2023,13:39:08,4,3,Breda,3.0,Tea,Black tea
5606,06/07/2023,07:30:15,4,2,Groningen,3.0,Tea,Black tea
5607,06/11/2023,13:28:35,2,1,Amsterdam,3.75,Bakery,Sandwich
5608,06/08/2023,11:00:26,2,2,Groningen,4.25,Coffee,Syrup coffee
5609,06/09/2023,14:42:03,2,1,Amsterdam,3.0,Bakery,Scone
5610,06/08/2023,11:29:02,1,1,Amsterdam,3.0,Bakery,Scone
5611,06/06/2023,07:35:45,1,2,Groningen,3.75,Bakery,Sandwich
5612,06/09/2023,10:16:14,2,2,Groningen,3.0,Bakery,Scone
5613,06/07/2023,09:26:40,1,3,Breda,3.25,Tea,Chai tea
5614,06/08/2023,16:15:06,2,2,Groningen,4.5,Chocolate,Hot chocolate
5615,06/11/2023,17:50:38,2,2,Groningen,4.5,Chocolate,Hot chocolate
5616,06/10/2023,14:01:57,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
5617,06/05/2023,14:59:07,2,3,Breda,3.5,Coffee,Milk coffee
5618,06/08/2023,09:02:42,2,2,Groningen,4.5,Chocolate,Hot chocolate
5619,06/11/2023,14:10:45,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
5620,06/11/2023,08:35:47,2,2,Groningen,3.0,Tea,Black tea
5621,06/07/2023,12:53:23,1,1,Amsterdam,3.5,Bakery,Pie
5622,06/09/2023,17:29:40,4,2,Groningen,4.5,Chocolate,Hot chocolate
5623,06/08/2023,17:08:26,4,2,Groningen,4.5,Chocolate,Hot chocolate
5624,06/09/2023,18:48:30,1,2,Groningen,3.25,Tea,Chai tea
5625,06/11/2023,07:01:59,1,2,Groningen,6.3,Coffee,Organic blended coffee
5626,06/06/2023,10:24:17,1,2,Groningen,3.75,Bakery,Sandwich
5627,06/08/2023,08:06:13,4,2,Groningen,4.5,Chocolate,Hot chocolate
5628,06/11/2023,,4,2,Groningen,3.25,Tea,Chai tea
5629,06/10/2023,15:45:19,1,2,Groningen,3.0,Bakery,Scone
5630,06/10/2023,12:11:20,6,1,Amsterdam,3.75,Bakery,Sandwich
5631,06/11/2023,12:01:22,1,1,Amsterdam,3.5,Coffee,Milk coffee
5632,06/09/2023,08:57:09,3,1,Amsterdam,3.0,Bakery,Scone
5633,06/10/2023,14:31:29,1,3,Breda,3.5,Bakery,Pie
5634,06/11/2023,10:54:29,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5635,06/10/2023,19:10:54,1,2,Groningen,4.5,Chocolate,Hot chocolate
5636,06/10/2023,13:18:39,1,1,Amsterdam,3.5,Tea,Herbal tea
5637,06/11/2023,13:38:19,2,3,Breda,3.5,Bakery,Pie
5638,06/10/2023,12:30:57,2,1,Amsterdam,2.0,Coffee,Black coffee
5639,06/09/2023,10:13:01,2,1,Amsterdam,3.15,Tea,Green tea
5640,06/08/2023,08:39:06,1,3,Breda,4.5,Chocolate,Hot chocolate
5641,06/10/2023,08:33:39,1,3,Breda,4.25,Coffee,Syrup coffee
5642,06/11/2023,,1,3,Breda,4.5,Chocolate,Hot chocolate
5643,06/10/2023,11:20:31,4,3,Breda,4.5,Chocolate,Hot chocolate
5644,06/11/2023,14:39:50,2,1,Amsterdam,4.25,Coffee,Syrup coffee
5645,06/08/2023,15:26:51,5,2,Groningen,4.5,Chocolate,Hot chocolate
5646,06/07/2023,11:02:36,1,2,Groningen,3.75,Bakery,Sandwich
5647,06/08/2023,19:33:18,1,3,Breda,3.25,Tea,Chai tea
5648,06/08/2023,16:32:49,2,1,Amsterdam,4.25,Coffee,Syrup coffee
5649,06/08/2023,14:52:41,1,3,Breda,3.75,Bakery,Sandwich
5650,06/09/2023,09:28:20,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5651,06/07/2023,09:29:05,2,3,Breda,4.5,Chocolate,Hot chocolate
5652,06/08/2023,09:43:24,2,2,Groningen,3.0,Tea,Black tea
5653,06/07/2023,17:51:53,6,2,Groningen,4.5,Chocolate,Hot chocolate
5654,06/08/2023,14:45:06,1,2,Groningen,3.5,Bakery,Pie
5655,06/11/2023,14:14:28,1,1,Amsterdam,2.0,Coffee,Black coffee
5656,06/08/2023,17:37:25,2,2,Groningen,3.25,Tea,Chai tea
5657,06/08/2023,12:54:26,1,1,Amsterdam,3.25,Tea,Chai tea
5658,06/05/2023,16:02:54,4,2,Groningen,3.15,Tea,Green tea
5659,06/07/2023,13:54:58,3,1,Amsterdam,3.75,Bakery,Sandwich
5660,06/06/2023,08:36:59,5,2,Groningen,3.5,Bakery,Pie
5661,06/08/2023,10:09:04,2,3,Breda,3.15,Tea,Green tea
5662,06/07/2023,14:42:46,1,1,Amsterdam,3.5,Bakery,Pie
5663,06/10/2023,09:32:01,2,3,Breda,4.5,Chocolate,Hot chocolate
5664,06/10/2023,15:09:41,1,1,Amsterdam,3.0,Tea,Black tea
5665,06/08/2023,,2,1,Amsterdam,3.0,Bakery,Scone
5666,06/05/2023,16:48:57,1,2,Groningen,6.3,Coffee,Organic blended coffee
5667,06/09/2023,11:11:44,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5668,06/09/2023,14:31:35,1,2,Groningen,3.0,Tea,Black tea
5669,06/08/2023,09:56:21,4,1,Amsterdam,3.15,Tea,Green tea
5670,06/11/2023,09:31:38,3,2,Groningen,3.75,Bakery,Sandwich
5671,06/06/2023,10:44:46,1,3,Breda,4.5,Chocolate,Hot chocolate
5672,06/09/2023,09:07:59,1,2,Groningen,3.75,Bakery,Sandwich
5673,06/09/2023,11:37:59,2,2,Groningen,3.5,Tea,Herbal tea
5674,06/10/2023,10:21:27,4,1,Amsterdam,3.75,Bakery,Sandwich
5675,06/10/2023,16:43:03,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5676,06/11/2023,08:18:43,1,2,Groningen,4.5,Chocolate,Hot chocolate
5677,06/06/2023,18:42:24,1,1,Amsterdam,4.25,Coffee,Syrup coffee
5678,06/09/2023,16:44:39,2,2,Groningen,3.5,Bakery,Pie
5679,06/08/2023,17:55:06,2,3,Breda,4.5,Chocolate,Hot chocolate
5680,06/11/2023,11:22:40,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5681,06/10/2023,14:41:04,3,1,Amsterdam,3.75,Bakery,Sandwich
5682,06/09/2023,08:55:08,2,2,Groningen,4.5,Chocolate,Hot chocolate
5683,06/11/2023,07:03:16,2,2,Groningen,2.0,Coffee,Black coffee
5684,06/08/2023,09:32:20,1,1,Amsterdam,3.5,Bakery,Pie
5685,06/08/2023,08:47:02,1,3,Breda,3.0,Bakery,Scone
5686,06/05/2023,11:35:54,1,1,Amsterdam,3.5,Bakery,Pie
5687,06/05/2023,12:20:31,2,1,Amsterdam,2.0,Coffee,Black coffee
5688,06/06/2023,08:01:18,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5689,06/07/2023,12:05:49,3,2,Groningen,3.5,Tea,Herbal tea
5690,06/07/2023,12:14:36,2,2,Groningen,3.5,Tea,Herbal tea
5691,06/05/2023,11:35:43,2,2,Groningen,2.0,Coffee,Black coffee
5692,06/07/2023,06:13:18,1,2,Groningen,3.0,Tea,Black tea
5693,06/08/2023,09:00:10,2,2,Groningen,3.0,Bakery,Scone
5694,06/09/2023,11:44:26,1,3,Breda,3.25,Tea,Chai tea
5695,06/11/2023,13:50:01,2,3,Breda,3.5,Coffee,Milk coffee
5696,06/08/2023,17:49:07,1,2,Groningen,3.5,Bakery,Pie
5697,06/06/2023,13:00:48,2,2,Groningen,4.25,Coffee,Syrup coffee
5698,06/06/2023,08:49:24,4,1,Amsterdam,3.75,Bakery,Sandwich
5699,06/09/2023,09:03:39,5,1,Amsterdam,3.25,Tea,Chai tea
5700,06/09/2023,18:14:46,4,1,Amsterdam,3.75,Bakery,Sandwich
5701,06/07/2023,18:23:13,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
5702,06/06/2023,09:56:13,2,1,Amsterdam,3.25,Tea,Chai tea
5703,06/06/2023,19:38:38,2,2,Groningen,4.5,Chocolate,Hot chocolate
5704,06/10/2023,09:05:33,2,3,Breda,3.0,Bakery,Scone
5705,06/11/2023,16:43:14,1,2,Groningen,3.0,Tea,Black tea
5706,06/07/2023,12:03:17,6,1,Amsterdam,3.25,Tea,Chai tea
5707,06/09/2023,09:38:54,1,2,Groningen,3.5,Coffee,Milk coffee
5708,06/10/2023,14:48:19,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5709,06/11/2023,10:59:00,2,2,Groningen,4.5,Chocolate,Hot chocolate
5710,06/08/2023,08:15:12,1,2,Groningen,3.75,Bakery,Sandwich
5711,06/09/2023,08:46:31,3,3,Breda,3.75,Bakery,Sandwich
5712,06/09/2023,07:15:23,4,2,Groningen,3.0,Tea,Black tea
5713,06/05/2023,09:22:33,2,3,Breda,2.0,Coffee,Black coffee
5714,06/07/2023,11:44:08,2,2,Groningen,2.0,Coffee,Black coffee
5715,06/11/2023,10:36:42,1,3,Breda,4.25,Coffee,Syrup coffee
5716,06/09/2023,17:21:59,4,2,Groningen,4.5,Chocolate,Hot chocolate
5717,06/10/2023,12:40:50,2,2,Groningen,3.5,Bakery,Pie
5718,06/06/2023,08:53:48,1,3,Breda,3.0,Tea,Black tea
5719,06/08/2023,19:17:36,2,1,Amsterdam,3.75,Bakery,Sandwich
5720,06/10/2023,09:58:41,2,2,Groningen,2.0,Coffee,Black coffee
5721,06/06/2023,14:42:23,1,3,Breda,6.3,Coffee,Organic blended coffee
5722,06/09/2023,16:32:33,1,1,Amsterdam,3.0,Tea,Black tea
5723,06/10/2023,17:12:16,2,2,Groningen,3.75,Bakery,Sandwich
5724,06/08/2023,09:53:58,2,2,Groningen,4.25,Coffee,Syrup coffee
5725,06/10/2023,11:34:21,4,3,Breda,6.3,Coffee,Organic blended coffee
5726,06/07/2023,08:24:03,3,2,Groningen,4.5,Chocolate,Hot chocolate
5727,06/07/2023,06:59:11,1,3,Breda,3.5,Tea,Herbal tea
5728,06/07/2023,10:55:51,2,3,Breda,2.0,Coffee,Black coffee
5729,06/09/2023,11:38:28,1,2,Groningen,4.5,Chocolate,Hot chocolate
5730,06/10/2023,15:07:10,1,2,Groningen,3.25,Tea,Chai tea
5731,06/11/2023,06:02:43,1,1,Amsterdam,3.75,Bakery,Sandwich
5732,06/08/2023,16:16:40,2,2,Groningen,3.5,Tea,Herbal tea
5733,06/05/2023,19:04:03,1,2,Groningen,4.5,Chocolate,Hot chocolate
5734,06/11/2023,08:03:16,1,1,Amsterdam,3.5,Tea,Herbal tea
5735,06/07/2023,16:47:56,2,1,Amsterdam,3.15,Tea,Green tea
5736,06/10/2023,09:12:50,2,2,Groningen,4.5,Chocolate,Hot chocolate
5737,06/09/2023,11:59:00,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5738,06/10/2023,11:06:22,3,2,Groningen,3.0,Bakery,Scone
5739,06/09/2023,14:58:18,1,2,Groningen,4.5,Chocolate,Hot chocolate
5740,06/10/2023,08:23:48,2,3,Breda,3.15,Tea,Green tea
5741,06/09/2023,11:50:08,1,3,Breda,4.25,Coffee,Syrup coffee
5742,06/10/2023,19:54:57,2,2,Groningen,3.5,Tea,Herbal tea
5743,06/09/2023,10:13:50,1,2,Groningen,6.3,Coffee,Organic blended coffee
5744,06/07/2023,08:03:51,1,1,Amsterdam,3.75,Bakery,Sandwich
5745,06/07/2023,19:41:44,1,1,Amsterdam,3.0,Bakery,Scone
5746,06/06/2023,08:04:35,1,1,Amsterdam,4.25,Coffee,Syrup coffee
5747,06/07/2023,16:28:45,1,3,Breda,3.5,Bakery,Pie
5748,06/10/2023,09:28:32,1,3,Breda,6.3,Coffee,Organic blended coffee
5749,06/08/2023,07:13:53,2,1,Amsterdam,2.0,Coffee,Black coffee
5750,06/10/2023,08:15:11,1,2,Groningen,4.25,Coffee,Syrup coffee
5751,06/11/2023,,1,2,Groningen,2.0,Coffee,Black coffee
5752,06/11/2023,12:23:55,3,3,Breda,3.0,Bakery,Scone
5753,06/10/2023,,1,2,Groningen,3.0,Tea,Black tea
5754,06/05/2023,17:05:46,1,2,Groningen,3.5,Tea,Herbal tea
5755,06/09/2023,,3,2,Groningen,3.5,Bakery,Pie
5756,06/08/2023,18:51:27,6,2,Groningen,4.25,Coffee,Syrup coffee
5757,06/09/2023,11:49:57,1,2,Groningen,3.5,Tea,Herbal tea
5758,06/05/2023,12:05:10,1,1,Amsterdam,3.25,Tea,Chai tea
5759,06/08/2023,17:25:12,1,1,Amsterdam,3.0,Tea,Black tea
5760,06/07/2023,07:39:45,2,2,Groningen,3.25,Tea,Chai tea
5761,06/09/2023,09:15:58,2,2,Groningen,4.5,Chocolate,Hot chocolate
5762,06/07/2023,16:17:08,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
5763,06/10/2023,08:09:44,2,3,Breda,3.5,Bakery,Pie
5764,06/10/2023,16:59:38,1,2,Groningen,3.0,Bakery,Scone
5765,06/11/2023,18:35:28,2,2,Groningen,2.0,Coffee,Black coffee
5766,06/10/2023,19:06:18,3,2,Groningen,3.0,Bakery,Scone
5767,06/07/2023,08:11:58,3,3,Breda,4.5,Chocolate,Hot chocolate
5768,06/10/2023,10:12:02,6,2,Groningen,3.15,Tea,Green tea
5769,06/11/2023,12:46:09,1,2,Groningen,3.5,Coffee,Milk coffee
5770,06/09/2023,08:48:13,2,1,Amsterdam,3.25,Tea,Chai tea
5771,06/10/2023,12:46:24,2,2,Groningen,4.5,Chocolate,Hot chocolate
5772,06/08/2023,11:30:10,3,2,Groningen,6.3,Coffee,Organic blended coffee
5773,06/09/2023,17:29:14,1,2,Groningen,2.0,Coffee,Black coffee
5774,06/10/2023,10:49:34,2,2,Groningen,3.75,Bakery,Sandwich
5775,06/10/2023,08:35:20,1,3,Breda,3.0,Tea,Black tea
5776,06/09/2023,06:15:37,2,2,Groningen,4.5,Chocolate,Hot chocolate
5777,06/11/2023,08:06:34,2,2,Groningen,4.25,Coffee,Syrup coffee
5778,06/11/2023,17:05:24,2,2,Groningen,4.5,Chocolate,Hot chocolate
5779,06/08/2023,07:22:44,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
5780,06/05/2023,06:10:14,2,3,Breda,3.5,Tea,Herbal tea
5781,06/10/2023,09:11:48,1,3,Breda,3.0,Tea,Black tea
5782,06/09/2023,12:48:47,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
5783,06/09/2023,17:07:13,2,1,Amsterdam,3.0,Bakery,Scone
5784,06/11/2023,16:30:33,2,1,Amsterdam,3.5,Bakery,Pie
5785,06/06/2023,13:13:13,1,2,Groningen,3.15,Tea,Green tea
5786,06/06/2023,12:36:39,2,2,Groningen,4.5,Chocolate,Hot chocolate
5787,06/05/2023,16:46:03,6,1,Amsterdam,4.25,Coffee,Syrup coffee
5788,06/09/2023,10:55:11,2,3,Breda,3.5,Tea,Herbal tea
5789,06/06/2023,10:56:05,4,1,Amsterdam,3.75,Bakery,Sandwich
5790,06/11/2023,10:39:07,1,2,Groningen,3.75,Bakery,Sandwich
5791,06/11/2023,11:50:37,2,2,Groningen,3.0,Tea,Black tea
5792,06/06/2023,09:53:44,1,1,Amsterdam,3.15,Tea,Green tea
5793,06/07/2023,08:09:29,1,3,Breda,3.25,Tea,Chai tea
5794,06/10/2023,11:44:34,5,2,Groningen,3.25,Tea,Chai tea
5795,06/10/2023,16:29:33,2,1,Amsterdam,3.5,Tea,Herbal tea
5796,06/08/2023,09:10:40,6,3,Breda,4.25,Coffee,Syrup coffee
5797,06/10/2023,10:57:37,2,3,Breda,6.3,Coffee,Organic blended coffee
5798,06/07/2023,07:53:31,1,2,Groningen,3.5,Tea,Herbal tea
5799,06/08/2023,12:37:45,2,3,Breda,3.5,Bakery,Pie
5800,06/10/2023,14:37:54,6,1,Amsterdam,4.5,Chocolate,Hot chocolate
5801,06/10/2023,08:57:52,1,1,Amsterdam,3.5,Tea,Herbal tea
5802,06/08/2023,08:54:11,1,3,Breda,3.0,Bakery,Scone
5803,06/09/2023,08:09:58,2,3,Breda,3.75,Bakery,Sandwich
5804,06/06/2023,18:32:31,2,3,Breda,4.5,Chocolate,Hot chocolate
5805,06/05/2023,13:29:26,2,3,Breda,3.75,Bakery,Sandwich
5806,06/06/2023,11:59:51,2,1,Amsterdam,3.5,Bakery,Pie
5807,06/11/2023,19:25:39,2,3,Breda,3.0,Bakery,Scone
5808,06/10/2023,17:13:44,2,2,Groningen,3.0,Bakery,Scone
5809,06/10/2023,14:16:00,1,3,Breda,6.3,Coffee,Organic blended coffee
5810,06/10/2023,,1,2,Groningen,3.0,Bakery,Scone
5811,06/08/2023,18:53:22,1,3,Breda,3.5,Tea,Herbal tea
5812,06/07/2023,12:06:52,2,1,Amsterdam,3.25,Tea,Chai tea
5813,06/09/2023,17:11:09,1,2,Groningen,4.5,Chocolate,Hot chocolate
5814,06/05/2023,18:31:17,2,3,Breda,3.0,Tea,Black tea
5815,06/11/2023,16:23:09,2,1,Amsterdam,3.5,Bakery,Pie
5816,06/06/2023,07:16:27,1,3,Breda,4.5,Chocolate,Hot chocolate
5817,06/06/2023,08:26:20,1,2,Groningen,3.5,Tea,Herbal tea
5818,06/09/2023,10:35:47,4,2,Groningen,4.5,Chocolate,Hot chocolate
5819,06/09/2023,09:33:52,1,2,Groningen,3.0,Tea,Black tea
5820,06/06/2023,,1,1,Amsterdam,3.0,Bakery,Scone
5821,06/09/2023,07:45:01,1,3,Breda,6.3,Coffee,Organic blended coffee
5822,06/09/2023,09:32:36,5,2,Groningen,2.0,Coffee,Black coffee
5823,06/06/2023,08:24:33,6,3,Breda,3.5,Bakery,Pie
5824,06/10/2023,06:27:54,2,2,Groningen,6.3,Coffee,Organic blended coffee
5825,06/09/2023,10:52:18,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5826,06/10/2023,18:31:16,1,2,Groningen,3.5,Coffee,Milk coffee
5827,06/07/2023,08:23:00,5,2,Groningen,3.15,Tea,Green tea
5828,06/08/2023,14:04:04,1,2,Groningen,3.15,Tea,Green tea
5829,06/05/2023,08:51:41,6,3,Breda,6.3,Coffee,Organic blended coffee
5830,06/10/2023,13:44:41,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5831,06/09/2023,09:26:30,4,3,Breda,3.0,Bakery,Scone
5832,06/10/2023,07:13:31,2,3,Breda,3.75,Bakery,Sandwich
5833,06/10/2023,18:59:10,2,3,Breda,3.5,Tea,Herbal tea
5834,06/06/2023,08:30:16,2,2,Groningen,3.0,Tea,Black tea
5835,06/08/2023,08:26:55,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5836,06/06/2023,13:58:32,1,1,Amsterdam,3.75,Bakery,Sandwich
5837,06/11/2023,16:43:36,1,1,Amsterdam,3.5,Tea,Herbal tea
5838,06/08/2023,08:03:39,1,2,Groningen,3.15,Tea,Green tea
5839,06/08/2023,10:30:57,2,2,Groningen,4.5,Chocolate,Hot chocolate
5840,06/07/2023,08:17:01,1,2,Groningen,3.5,Bakery,Pie
5841,06/10/2023,10:24:26,4,2,Groningen,3.15,Tea,Green tea
5842,06/10/2023,10:38:44,1,3,Breda,3.75,Bakery,Sandwich
5843,06/07/2023,09:54:09,5,2,Groningen,2.0,Coffee,Black coffee
5844,06/08/2023,08:48:32,1,2,Groningen,3.5,Coffee,Milk coffee
5845,06/08/2023,12:10:21,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
5846,06/05/2023,08:18:44,4,2,Groningen,3.5,Bakery,Pie
5847,06/10/2023,08:48:05,1,2,Groningen,4.5,Chocolate,Hot chocolate
5848,06/09/2023,17:36:02,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5849,06/08/2023,09:06:24,1,3,Breda,2.0,Coffee,Black coffee
5850,06/05/2023,10:27:50,1,3,Breda,2.0,Coffee,Black coffee
5851,06/09/2023,14:11:34,2,3,Breda,4.5,Chocolate,Hot chocolate
5852,06/08/2023,08:17:50,1,2,Groningen,3.15,Tea,Green tea
5853,06/09/2023,16:13:02,1,2,Groningen,4.5,Chocolate,Hot chocolate
5854,06/06/2023,11:30:55,1,1,Amsterdam,3.0,Bakery,Scone
5855,06/10/2023,09:36:06,1,3,Breda,2.0,Coffee,Black coffee
5856,06/09/2023,17:41:49,1,2,Groningen,3.75,Bakery,Sandwich
5857,06/10/2023,10:48:34,4,2,Groningen,3.75,Bakery,Sandwich
5858,06/10/2023,11:24:16,2,3,Breda,3.75,Bakery,Sandwich
5859,06/08/2023,09:08:36,2,2,Groningen,4.5,Chocolate,Hot chocolate
5860,06/09/2023,,2,1,Amsterdam,3.5,Bakery,Pie
5861,06/07/2023,14:07:49,1,1,Amsterdam,3.75,Bakery,Sandwich
5862,06/07/2023,14:58:54,1,2,Groningen,4.5,Chocolate,Hot chocolate
5863,06/06/2023,10:19:10,,3,Breda,4.25,Coffee,Syrup coffee
5864,06/11/2023,08:56:35,1,3,Breda,6.3,Coffee,Organic blended coffee
5865,06/10/2023,12:48:32,2,3,Breda,3.0,Bakery,Scone
5866,06/09/2023,06:38:00,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5867,06/07/2023,06:05:45,4,2,Groningen,4.25,Coffee,Syrup coffee
5868,06/09/2023,17:21:48,1,2,Groningen,3.5,Coffee,Milk coffee
5869,06/09/2023,19:57:29,1,1,Amsterdam,3.75,Bakery,Sandwich
5870,06/10/2023,12:32:41,6,1,Amsterdam,2.0,Coffee,Black coffee
5871,06/11/2023,19:27:50,1,2,Groningen,3.75,Bakery,Sandwich
5872,06/10/2023,16:10:05,5,2,Groningen,3.0,Bakery,Scone
5873,06/09/2023,11:50:55,1,2,Groningen,3.5,Coffee,Milk coffee
5874,06/08/2023,14:19:08,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5875,06/11/2023,12:24:15,1,1,Amsterdam,3.5,Bakery,Pie
5876,06/09/2023,19:27:01,4,2,Groningen,3.5,Tea,Herbal tea
5877,06/10/2023,08:47:10,2,2,Groningen,4.5,Chocolate,Hot chocolate
5878,06/06/2023,08:30:30,1,3,Breda,3.25,Tea,Chai tea
5879,06/11/2023,10:07:34,1,1,Amsterdam,3.15,Tea,Green tea
